Date;CallsOffered;CallsHandled;CallsAbandoned;AverageSpeedofAnswer;ServiceLevel;BI_ID
2021-08-22;404;372;29;35.2930107526882;0.7725;1106
2021-08-21;489;463;24;30.0647948164147;0.802083333333333;1107
2021-08-20;1230;1172;54;79.1988054607509;0.689425478767694;1108
2021-08-19;1402;1183;191;234.153000845309;0.46795827123696;1109
2021-08-18;1573;1333;202;223.052513128282;0.423841059602649;1110
2021-08-17;1657;1483;151;118.219824679703;0.63339494762785;1111
2021-08-16;1530;1349;162;159.673091178651;0.599326599326599;1112
2021-08-15;462;438;22;30.6986301369863;0.831509846827134;1113
2021-08-14;495;481;13;27.4178794178794;0.83640081799591;1114
2021-08-13;1541;1432;98;120.483240223464;0.561426684280053;1115
2021-08-12;1905;1566;300;220.425287356322;0.427945205479452;1116
2021-08-11;1705;1502;169;130.041944074567;0.526731470230863;1117
2021-08-10;1770;1488;248;246.143817204301;0.459207459207459;1118
2021-08-09;1758;1551;176;151.052869116699;0.500879765395894;1119
2021-08-08;423;386;34;64.5984455958549;0.713235294117647;1120
2021-08-07;594;556;31;48.3794964028777;0.742268041237113;1121
2021-08-06;1486;1182;270;288.675126903553;0.315789473684211;1122
2021-08-05;1691;1337;301;279.023186237846;0.273399014778325;1123
2021-08-04;1657;1289;337;356.353762606672;0.281152160300564;1124
2021-08-03;1982;1556;373;311.960796915167;0.323869610935857;1125
2021-08-02;681;614;57;75.3127035830619;0.681681681681682;1126
2021-08-01;430;393;36;86.6005089058524;0.666666666666667;1127
2021-07-31;592;549;36;49.5009107468124;0.735395189003436;1128
2021-07-30;1505;1355;131;115.115867158672;0.63204344874406;1129
2021-07-29;1729;1525;172;129.356721311475;0.498511018463371;1130
2021-07-28;1742;1538;179;165.335500650195;0.508823529411765;1131
2021-07-27;1511;1381;101;80.6415640839971;0.656207366984993;1132
2021-07-26;1868;1630;208;168.149693251534;0.571192052980132;1133
2021-07-25;494;453;38;48.6534216335541;0.74012474012474;1134
2021-07-24;560;531;27;33.6723163841808;0.791288566243194;1135
2021-07-23;1375;1309;57;45.9595110771581;0.767234988880652;1136
2021-07-22;1364;1263;79;80.3578780680919;0.651092690278824;1137
2021-07-21;1415;1325;76;75.4769811320755;0.633477633477634;1138
2021-07-20;1456;1334;99;80.0704647676162;0.619450317124736;1139
2021-07-19;1564;1416;125;122.670197740113;0.625328083989501;1140
2021-07-18;471;440;30;58.2159090909091;0.722943722943723;1141
2021-07-17;552;497;53;71.7303822937626;0.661048689138577;1142
2021-07-16;1315;1246;49;43.7399678972713;0.759045419553503;1143
2021-07-15;1509;1391;88;75.9367361610352;0.673869007427414;1144
2021-07-14;1602;1442;122;79.5575589459085;0.612820512820513;1145
2021-07-13;1414;1332;64;54.8438438438438;0.738758029978587;1146
2021-07-12;1649;1538;88;60.8771131339402;0.701602959309494;1147
2021-07-11;431;408;20;51.7475490196079;0.770142180094787;1148
2021-07-10;568;533;32;46.2908067542214;0.75;1149
2021-07-09;1519;1431;67;55.0614954577219;0.729530201342282;1150
2021-07-08;1513;1388;96;76.7060518731989;0.679028995279838;1151
2021-07-07;1562;1447;90;76.6074637180373;0.679503916449086;1152
2021-07-06;1864;1719;115;65.1506689936009;0.71224601867106;1153
2021-07-05;2115;1933;146;117.234868080704;0.633381572600097;1154
2021-07-04;490;433;50;91.4387990762125;0.606315789473684;1155
2021-07-03;673;662;11;11.9138972809668;0.936936936936937;1156
2021-07-02;2083;1936;114;71.4013429752066;0.724239450441609;1157
2021-07-01;806;775;29;24.8387096774194;0.858395989974937;1158
2021-06-30;2101;1931;133;68.4029000517867;0.673209028459274;1159
2021-06-29;2032;1907;107;48.3298374410068;0.763819095477387;1160
2021-06-28;1886;1791;77;36.5991066443328;0.806818181818182;1161
2021-06-27;494;469;24;37.2025586353945;0.761316872427984;1162
2021-06-26;674;612;57;85.1928104575164;0.749235474006116;1163
2021-06-25;1684;1578;85;45.4119138149556;0.746820109024833;1164
2021-06-24;1556;1489;44;43.7488247145735;0.787662337662338;1165
2021-06-23;1753;1653;77;50.5499092558984;0.73395026026605;1166
2021-06-22;1754;1645;84;57.5623100303951;0.739965095986038;1167
2021-06-21;1791;1648;108;79.9071601941748;0.674074074074074;1168
2021-06-20;423;386;36;77.7176165803109;0.655339805825243;1169
2021-06-19;601;571;28;39.9702276707531;0.792808219178082;1170
2021-06-18;1543;1457;60;45.9691146190803;0.772309711286089;1171
2021-06-17;1573;1474;77;53.2645861601086;0.754704737183647;1172
2021-06-16;1555;1477;58;46.1191604603927;0.769784172661871;1173
2021-06-15;1573;1440;108;98.3444444444445;0.662768031189084;1174
2021-06-14;1773;1679;83;48.5306730196546;0.769672601952901;1175
2021-06-13;383;363;19;15.5123966942149;0.882352941176471;1176
2021-06-12;532;526;3;7.84600760456274;0.956766917293233;1177
2021-06-11;1570;1451;89;70.3831840110269;0.706683971447112;1178
2021-06-10;1639;1532;82;54.2375979112272;0.749376558603491;1179
2021-06-09;1633;1519;82;67.3640552995392;0.717581047381546;1180
2021-06-08;1816;1736;61;40.5852534562212;0.766183035714286;1181
2021-06-07;1823;1650;132;114.421212121212;0.637227501397429;1182
2021-06-06;366;351;11;33.0655270655271;0.837535014005602;1183
2021-06-05;587;572;16;29.0611888111888;0.858131487889273;1184
2021-06-04;1637;1517;83;83.5735003295979;0.665222772277228;1185
2021-06-03;1671;1544;96;103.323834196891;0.616748166259169;1186
2021-06-02;1761;1605;116;118.869158878505;0.612173913043478;1187
2021-06-01;1935;1811;92;69.372722252899;0.69324181626188;1188
2021-05-31;2075;1805;216;178.0;0.5122;1189
2021-05-30;486;457;23;43.0;0.805;1190
2021-05-29;615;580;33;36.0;0.8126;1191
2021-05-28;1827;1643;132;78.0;0.6856;1192
2021-05-27;1713;1597;92;60.0;0.6836;1193
2021-05-26;1643;1562;64;37.0;0.7863;1194
2021-05-25;1814;1717;80;60.0;0.7409;1195
2021-05-24;618;591;22;16.0;0.8926;1196
2021-05-23;474;444;27;30.0;0.8205;1197
2021-05-22;742;673;61;60.0;0.7011;1198
2021-05-21;1526;1443;61;32.0;0.8156;1199
2021-05-20;1424;1329;70;76.0;0.6974;1200
2021-05-19;1615;1492;93;57.0;0.7226;1201
2021-05-18;1735;1604;96;53.0;0.681;1202
2021-05-17;1561;1453;87;58.0;0.7256;1203
2021-05-16;453;400;45;90.0;0.646;1204
2021-05-15;577;557;18;43.0;0.8056;1205
2021-05-14;1319;1246;61;50.0;0.7715;1206
2021-05-13;1484;1409;58;30.0;0.8333;1207
2021-05-12;1412;1338;60;48.0;0.7772;1208
2021-05-11;1312;1253;52;48.0;0.7788;1209
2021-05-10;1374;1300;57;60.0;0.7581;1210
2021-05-09;376;350;26;43.0;0.7967;1211
2021-05-08;554;503;44;59.0;0.7268;1212
2021-05-07;1451;1376;57;51.0;0.7738;1213
2021-05-06;1353;1311;39;35.0;0.8402;1214
2021-05-05;1352;1294;52;32.0;0.8143;1215
2021-05-04;1403;1349;42;37.0;0.7964;1216
2021-05-03;1385;1275;91;79.0;0.6895;1217
2021-05-02;441;419;20;25.0;0.8462;1218
2021-05-01;555;496;56;79.0;0.6586;1219
2021-04-30;1244;1206;35;25.0;0.8521;1220
2021-04-29;1364;1311;49;42.0;0.8617;1221
2021-04-28;1293;1281;7;7.0;0.9473;1222
2021-04-27;1373;1354;18;10.0;0.9348;1223
2021-04-26;1603;1488;105;81.0;0.6266;1224
2021-04-25;336;331;5;14.0;0.9401;1225
2021-04-24;488;468;18;34.0;0.815;1226
2021-04-23;1384;1322;51;41.0;0.7912;1227
2021-04-22;1452;1321;103;85.0;0.6341;1228
2021-04-21;1499;1416;66;56.0;0.7434;1229
2021-04-20;1525;1442;74;58.0;0.7367;1230
2021-04-19;1528;1446;69;54.0;0.81;1231
2021-04-18;535;512;23;21.0;0.8531;1232
2021-04-17;598;577;17;24.0;0.8316;1233
2021-04-16;1348;1231;99;95.0;0.6669;1234
2021-04-15;1579;1428;129;72.0;0.6125;1235
2021-04-14;1570;1505;50;35.0;0.8246;1236
2021-04-13;1388;1318;61;58.0;0.7765;1237
2021-04-12;1604;1497;84;79.0;0.7205;1238
2021-04-11;353;345;6;18.0;0.906;1239
2021-04-10;477;455;21;35.0;0.8255;1240
2021-04-09;1288;1211;58;42.0;0.8057;1241
2021-04-08;1462;1362;84;50.0;0.7095;1242
2021-04-07;1377;1310;58;43.0;0.812;1243
2021-04-06;1454;1361;83;63.0;0.7267;1244
2021-04-05;873;710;137;155.0;0.5236;1245
2021-04-04;492;448;40;34.0;0.8222;1246
2021-04-03;451;389;57;64.0;0.6597;1247
2021-04-02;686;596;77;56.0;0.6976;1248
2021-04-01;1520;1440;65;35.0;0.8286;1249
2021-03-31;1494;1403;67;40.0;0.8155;1250
2021-03-30;1533;1462;52;28.203830369357;0.828703703703704;1251
2021-03-29;1689;1604;62;42.5255610972569;0.800480769230769;1252
2021-03-28;640;516;110;148.304263565891;0.59805510534846;1253
2021-03-27;437;415;22;20.5253012048193;0.87914691943128;1254
2021-03-26;1388;1296;69;57.6134259259259;0.730065837600585;1255
2021-03-25;1492;1373;97;63.1886380189366;0.668737060041408;1256
2021-03-24;1419;1381;32;19.6249094858798;0.855206847360913;1257
2021-03-23;1403;1342;46;42.8740685543964;0.827561327561328;1258
2021-03-22;1532;1414;101;63.2256011315417;0.697050938337802;1259
2021-03-21;311;308;3;3.3961038961039;0.974193548387097;1260
2021-03-20;476;448;26;31.6941964285714;0.832258064516129;1261
2021-03-19;1471;1297;137;87.7640709329221;0.625702247191011;1262
2021-03-18;1436;1348;73;52.6951038575668;0.749287749287749;1263
2021-03-17;1470;1380;62;39.8369565217391;0.78030303030303;1264
2021-03-16;1406;1337;55;36.4278234854151;0.779305354558611;1265
2021-03-15;1551;1463;62;50.0635680109364;0.767168083714846;1266
2021-03-14;300;294;6;6.50680272108844;0.96271186440678;1267
2021-03-13;543;516;21;28.5019379844961;0.845437616387337;1268
2021-03-12;1285;1203;61;47.5436408977556;0.737174427782163;1269
2021-03-11;1383;1344;33;11.8110119047619;0.900808229243204;1270
2021-03-10;1347;1270;52;40.8858267716535;0.796815769522365;1271
2021-03-09;1608;1497;82;51.5090180360721;0.745880861850444;1272
2021-03-08;1631;1515;87;54.4844884488449;0.699560025141421;1273
2021-03-07;367;341;24;41.0733137829912;0.778711484593838;1274
2021-03-06;444;435;7;7.7448275862069;0.952164009111617;1275
2021-03-05;1454;1406;29;14.1287339971551;0.894993045897079;1276
2021-03-04;1457;1420;29;19.1964788732394;0.869625520110957;1277
2021-03-03;1469;1435;21;8.21324041811847;0.909090909090909;1278
2021-03-02;1556;1506;44;22.2350597609562;0.854533594259622;1279
2021-03-01;1582;1528;43;21.0130890052356;0.897058823529412;1280
2021-02-28;355;332;18;45.1897590361446;0.782234957020057;1281
2021-02-27;499;452;20;20.9889380530974;0.815789473684211;1282
2021-02-26;1347;1241;19;8.36744560838034;0.888556469708302;1283
2021-02-25;1356;1293;55;34.5467904098995;0.818997756170531;1284
2021-02-24;1494;1427;23;19.0532585844429;0.874158815612382;1285
2021-02-23;1548;1524;16;7.84514435695538;0.950617283950617;1286
2021-02-22;1683;1588;63;37.6127204030227;0.801807228915663;1287
2021-02-21;320;317;2;4.62776025236593;0.981072555205047;1288
2021-02-20;482;480;2;4.1625;0.975;1289
2021-02-19;1557;1502;42;20.9627163781625;0.874593892137752;1290
2021-02-18;1566;1462;60;35.8365253077975;0.786874593892138;1291
2021-02-17;1706;1607;57;43.5886745488488;0.751630112625963;1292
2021-02-16;1775;1658;85;59.9366706875754;0.715189873417722;1293
2021-02-15;626;582;37;47.0618556701031;0.802631578947369;1294
2021-02-14;355;340;14;20.45;0.864553314121037;1295
2021-02-13;549;517;23;23.4352030947776;0.840740740740741;1296
2021-02-12;1342;1256;72;90.0573248407643;0.806525037936267;1297
2021-02-11;1430;1323;64;43.0831443688587;0.78954802259887;1298
2021-02-10;1686;1556;79;56.0809768637532;0.796128251663642;1299
2021-02-09;1727;1588;91;46.7329974811083;0.761511216056671;1300
2021-02-08;1689;1595;65;38.2507836990596;0.816057519472738;1301
2021-02-07;402;352;45;54.2244318181818;0.711688311688312;1302
2021-02-06;537;531;7;9.25423728813559;0.952919020715631;1303
2021-02-05;1751;1628;87;63.9441031941032;0.74739281575898;1304
2021-02-04;1583;1551;25;13.3604126370084;0.92870782940802;1305
2021-02-03;1807;1773;20;6.99605188945291;0.951666666666667;1306
2021-02-02;2067;2038;23;13.0019627085378;0.91812865497076;1307
2021-02-01;2443;2310;101;74.5060606060606;0.772009966777409;1308
2021-01-31;459;438;20;16.810502283105;0.889135254988914;1309
2021-01-30;579;570;6;6.42456140350877;0.963478260869565;1310
2021-01-29;1767;1715;43;29.536443148688;0.8803910293272;1311
2021-01-28;1839;1799;36;26.5136186770428;0.883580450302032;1312
2021-01-27;1923;1878;38;31.5340788072418;0.859317585301837;1313
2021-01-26;1769;1716;43;31.2604895104895;0.898914905768133;1314
2021-01-25;2184;2126;47;33.9557855126999;0.847725162488394;1315
2021-01-24;386;381;5;6.60367454068242;0.958333333333333;1316
2021-01-23;582;571;9;11.2556917688266;0.928695652173913;1317
2021-01-22;1767;1723;38;38.4213580963436;0.848050458715596;1318
2021-01-21;1899;1756;126;145.352505694761;0.641509433962264;1319
2021-01-20;2210;1976;190;157.224696356275;0.551467163483931;1320
2021-01-19;2231;2022;182;154.948565776459;0.571626617375231;1321
2021-01-18;1923;1790;111;74.208938547486;0.727659574468085;1322
2021-01-17;352;351;1;6.46723646723647;0.963068181818182;1323
2021-01-16;550;544;5;8.70404411764706;0.945255474452555;1324
2021-01-15;1714;1604;91;65.0791770573566;0.715223880597015;1325
2021-01-14;1908;1771;112;62.733483907397;0.689357104267963;1326
2021-01-13;1923;1811;97;55.2887907233573;0.767553191489362;1327
2021-01-12;1966;1935;26;18.8997416020672;0.906201947719119;1328
2021-01-11;2082;2001;70;35.4277861069465;0.81161542215715;1329
2021-01-10;432;423;10;16.3427895981088;0.929742388758782;1330
2021-01-09;565;559;2;2.25581395348837;0.980461811722913;1331
2021-01-08;1699;1588;96;69.5201511335013;0.736111111111111;1332
2021-01-07;1878;1728;126;81.1863425925926;0.66447728516694;1333
2021-01-06;1842;1752;76;46.300799086758;0.767313019390582;1334
2021-01-05;1937;1832;89;70.6058951965066;0.729672650475185;1335
2021-01-04;2162;1980;142;96.1439393939394;0.623757690487459;1336
2021-01-03;427;422;5;8.0260663507109;0.959905660377359;1337
2021-01-02;475;466;9;8.84763948497854;0.93816631130064;1338
2021-01-01;304;301;2;7.01328903654485;0.967105263157895;1339
2020-12-31;1122;1105;12;4.34298642533937;0.962432915921288;1340
2020-12-30;1455;1341;93;58.9052945563013;0.749647390691114;1341
2020-12-29;1362;1300;52;39.6130769230769;0.825242718446602;1342
2020-12-28;1273;1249;18;9.78462770216173;0.936658749010293;1343
2020-12-27;359;348;10;19.4540229885058;0.879213483146068;1344
2020-12-26;410;405;4;3.99259259259259;0.975429975429976;1345
2020-12-25;150;144;6;11.5555555555556;0.925675675675676;1346
2020-12-24;933;918;13;11.7320261437909;0.941684665226782;1347
2020-12-23;1512;1467;33;19.5589638718473;0.878604963112005;1348
2020-12-22;1546;1453;78;65.4562973158981;0.742554599602912;1349
2020-12-21;1661;1487;136;160.809011432414;0.633271490414348;1350
2020-12-20;410;378;28;38.3518518518519;0.826196473551637;1351
2020-12-19;567;535;25;37.1943925233645;0.801431127012522;1352
2020-12-18;1703;1560;110;102.428846153846;0.647555823777912;1353
2020-12-17;2055;1869;143;51.7281968967362;0.713346814964611;1354
2020-12-16;1729;1623;83;52.3068391866913;0.763421828908555;1355
2020-12-15;1870;1686;158;123.862396204033;0.612726275370269;1356
2020-12-14;1889;1745;115;116.649856733524;0.649400218102508;1357
2020-12-13;391;379;11;17.646437994723;0.896640826873385;1358
2020-12-12;651;618;32;32.8414239482201;0.834890965732087;1359
2020-12-11;1745;1571;147;185.412476129854;0.486325802615933;1360
2020-12-10;1709;1537;140;143.607677293429;0.584596725288053;1361
2020-12-09;1585;1502;74;81.0998668442077;0.797166773985834;1362
2020-12-08;1720;1637;67;48.421502748931;0.791592658377738;1363
2020-12-07;1800;1661;120;93.8085490668272;0.685746994848312;1364
2020-12-06;371;353;16;23.2606232294618;0.860655737704918;1365
2020-12-05;554;522;31;33.4176245210728;0.810408921933086;1366
2020-12-04;1651;1541;94;68.3958468526931;0.712243629583592;1367
2020-12-03;1726;1592;103;92.3718592964824;0.654620853080569;1368
2020-12-02;1766;1591;149;127.75487115022;0.575775307197191;1369
2020-12-01;1748;1582;135;105.080910240202;0.653529411764706;1370
2020-11-30;1757;1581;141;94.8121442125237;0.653710247349823;1371
2020-11-29;433;396;35;42.520202020202;0.785888077858881;1372
2020-11-28;515;512;3;5.671875;0.964912280701754;1373
2020-11-27;1525;1446;63;49.8125864453665;0.762632978723404;1374
2020-11-26;1538;1433;80;60.7739009071877;0.807717897538257;1375
2020-11-25;1644;1594;40;26.0633626097867;0.867076923076923;1376
2020-11-24;1546;1518;21;16.4617918313571;0.916883116883117;1377
2020-11-23;1542;1473;56;38.9524779361847;0.834765366820886;1378
2020-11-22;395;354;38;62.406779661017;0.756613756613757;1379
2020-11-21;599;559;34;33.7406082289803;0.791738382099828;1380
2020-11-20;1488;1353;114;79.5875831485588;0.699445983379501;1381
2020-11-19;1418;1321;113;86.1506434519304;0.654796511627907;1382
2020-11-18;1738;1589;109;61.7193203272499;0.700412007062978;1383
2020-11-17;1850;1792;50;15.1568080357143;0.902572523262178;1384
2020-11-16;1954;1766;132;57.6885617214043;0.703742751713231;1385
2020-11-15;565;537;23;16.2644320297952;0.886281588447654;1386
2020-11-14;583;564;17;12.436170212766;0.934142114384749;1387
2020-11-13;1501;1465;26;17.9993174061433;0.893145161290323;1388
2020-11-12;1511;1485;19;7.05993265993266;0.960614152202937;1389
2020-11-11;693;626;42;30.538338658147;0.766116941529235;1390
2020-11-10;1433;1417;9;5.72900494001411;0.960701754385965;1391
2020-11-09;1563;1476;57;34.4078590785908;0.799608355091384;1392
2020-11-08;453;436;14;11.6376146788991;0.912359550561798;1393
2020-11-07;599;555;29;23.5855855855856;0.829059829059829;1394
2020-11-06;1386;1319;57;29.4852160727824;0.84655300222387;1395
2020-11-05;1507;1481;18;7.53004726536124;0.953753351206434;1396
2020-11-04;1638;1474;145;16.1031207598372;0.856693903205531;1397
2020-11-03;1502;1413;64;40.4458598726115;0.834464043419267;1398
2020-11-02;1670;1560;81;40.3980769230769;0.771305947271613;1399
2020-11-01;407;399;5;20.5889724310777;0.888888888888889;1400
2020-10-31;651;608;39;24.0065789473684;0.855555555555555;1401
2020-10-30;1539;1433;83;44.2107466852756;0.774666666666667;1402
2020-10-29;1507;1399;86;38.9228020014296;0.792092706203136;1403
2020-10-28;1684;1546;106;49.9398447606727;0.745265729993891;1404
2020-10-27;1643;1529;77;58.6154349247874;0.757613424487259;1405
2020-10-26;1922;1601;224;206.700811992505;0.510799136069114;1406
2020-10-25;429;410;15;17.4853658536585;0.866028708133971;1407
2020-10-24;625;583;40;38.3430531732419;0.792421746293246;1408
2020-10-23;1623;1412;157;170.367563739377;0.558243157224698;1409
2020-10-22;1471;1418;36;12.3018335684062;0.921595598349381;1410
2020-10-21;1502;1437;50;33.4725121781489;0.858695652173913;1411
2020-10-20;1412;1383;25;9.44974692697035;0.940459110473458;1412
2020-10-19;1663;1644;11;6.15997566909976;0.957754978877489;1413
2020-10-18;412;394;16;28.7055837563452;0.885286783042394;1414
2020-10-17;668;646;17;13.5882352941177;0.907012195121951;1415
2020-10-16;1594;1435;115;50.6808362369338;0.714836223506744;1416
2020-10-15;1553;1503;36;25.7172322022621;0.861237785016287;1417
2020-10-14;1507;1360;106;67.6485294117647;0.711631108052306;1418
2020-10-13;1665;1629;25;19.4008594229589;0.88021778584392;1419
2020-10-12;502;493;5;4.38742393509128;0.969939879759519;1420
2020-10-11;323;317;6;11.6940063091483;0.931464174454829;1421
2020-10-10;612;581;26;13.7418244406196;0.906937394247039;1422
2020-10-09;1490;1406;67;23.2724039829303;0.867032213845099;1423
2020-10-08;1593;1476;93;43.4390243902439;0.805161290322581;1424
2020-10-07;1574;1489;66;35.0967092008059;0.83117723156533;1425
2020-10-06;1623;1585;29;17.3722397476341;0.90230242688239;1426
2020-10-05;1871;1676;154;81.6270883054893;0.622704507512521;1427
2020-10-04;435;419;15;8.07159904534606;0.925581395348837;1428
2020-10-03;575;563;10;13.4564831261101;0.924561403508772;1429
2020-10-02;1576;1384;151;73.4125722543353;0.589095744680851;1430
2020-10-01;1631;1545;70;33.452427184466;0.818124606670862;1431
2020-09-30;2100;2007;76;32.4260089686099;0.813806514341274;1432
2020-09-29;2052;2001;42;13.4352823588206;0.916955017301038;1433
2020-09-28;2201;2044;123;62.6932485322896;0.731593662628145;1434
2020-09-27;476;469;6;4.82515991471215;0.966173361522199;1435
2020-09-26;666;627;34;34.3763955342903;0.796923076923077;1436
2020-09-25;1723;1601;102;43.6545908806996;0.750450992182802;1437
2020-09-24;1731;1649;64;26.9951485748939;0.846607669616519;1438
2020-09-23;1908;1791;91;45.3472920156337;0.759806555615261;1439
2020-09-22;1819;1623;140;73.3807763401109;0.709897610921502;1440
2020-09-21;1945;1833;95;30.9536279323513;0.834741288278775;1441
2020-09-20;468;445;20;21.7191011235955;0.86304347826087;1442
2020-09-19;641;599;36;23.0634390651085;0.830670926517572;1443
2020-09-18;1654;1528;97;54.0660994764398;0.725575606720597;1444
2020-09-17;1815;1660;111;70.716265060241;0.653672316384181;1445
2020-09-16;1855;1669;144;67.2654284002397;0.684298440979955;1446
2020-09-15;1772;1652;93;42.522397094431;0.76949740034662;1447
2020-09-14;1896;1763;115;47.9733408961997;0.709853021230267;1448
2020-09-13;461;444;15;11.713963963964;0.928888888888889;1449
2020-09-12;591;566;23;25.3144876325088;0.886986301369863;1450
2020-09-11;1777;1628;119;47.8022113022113;0.753208868144691;1451
2020-09-10;1820;1717;81;41.0;0.796979865771812;1452
2020-09-09;1880;1786;72;30.2687569988802;0.838131450298751;1453
2020-09-08;2075;1949;100;42.4412519240636;0.784797630799605;1454
2020-09-07;686;637;42;26.1522762951334;0.871987951807229;1455
2020-09-06;553;522;31;17.823754789272;0.883895131086142;1456
2020-09-05;616;584;27;16.347602739726;0.899006622516556;1457
2020-09-04;1453;1354;80;56.5450516986706;0.760283687943262;1458
2020-09-03;1748;1589;119;57.7778477029578;0.705082742316785;1459
2020-09-02;1655;1559;78;41.8736369467608;0.829538461538462;1460
2020-09-01;1798;1686;87;35.6002372479241;0.782981153626499;1461
2020-08-31;1871;1667;154;82.1679664067187;0.673140954495006;1462
2020-08-30;506;480;21;22.09375;0.853658536585366;1463
2020-08-29;664;623;32;23.2423756019262;0.833592534992224;1464
2020-08-28;1545;1409;109;62.139105748758;0.733908427339084;1465
2020-08-27;1583;1472;90;59.3158967391304;0.741914618369987;1466
2020-08-26;1790;1585;169;69.0656151419558;0.673849737914968;1467
2020-08-25;1666;1536;99;53.146484375;0.766114180478821;1468
2020-08-24;1923;1710;169;79.2684210526316;0.625743645213629;1469
2020-08-23;506;450;45;98.7866666666667;0.692622950819672;1470
2020-08-22;713;625;79;59.6768;0.698365527488856;1471
2020-08-21;1511;1396;91;49.5916905444126;0.732191780821918;1472
2020-08-20;1526;1463;53;27.660970608339;0.841121495327103;1473
2020-08-19;1668;1529;111;53.5519947678221;0.736582356570019;1474
2020-08-18;1698;1591;86;42.149591451917;0.78820697954272;1475
2020-08-17;1829;1684;113;60.7036817102138;0.759864712514093;1476
2020-08-16;440;432;8;9.56944444444445;0.93348623853211;1477
2020-08-15;589;554;28;26.6787003610108;0.826689774696707;1478
2020-08-14;1610;1511;86;44.0244870946393;0.749360613810742;1479
2020-08-13;1598;1501;79;38.0153231179214;0.783835792174471;1480
2020-08-12;1744;1615;108;52.8260061919505;0.757235676314235;1481
2020-08-11;1661;1524;107;69.1719160104987;0.74009900990099;1482
2020-08-10;1926;1711;177;73.0841613091759;0.640043173232596;1483
2020-08-09;529;454;65;80.693832599119;0.662745098039216;1484
2020-08-08;636;588;44;36.4829931972789;0.786061588330632;1485
2020-08-07;1542;1442;80;45.9715672676838;0.768617021276596;1486
2020-08-06;1741;1594;104;68.2396486825596;0.687022900763359;1487
2020-08-05;1903;1706;146;74.4753810082063;0.70021645021645;1488
2020-08-04;1898;1748;124;68.5938215102975;0.703703703703704;1489
2020-08-03;718;634;71;44.0252365930599;0.75402635431918;1490
2020-08-02;510;495;11;15.4808080808081;0.899209486166008;1491
2020-08-01;624;581;42;37.4130808950086;0.801980198019802;1492
2020-07-31;1748;1531;161;86.5708687132593;0.613555291319857;1493
2020-07-30;1790;1673;86;37.0334728033473;0.80968660968661;1494
2020-07-29;1858;1717;105;51.8683750728014;0.754415011037528;1495
2020-07-28;1741;1659;71;24.4792043399638;0.856467808623745;1496
2020-07-27;2016;1841;133;55.1504617055948;0.720183486238532;1497
2020-07-26;508;452;49;67.0132743362832;0.713995943204868;1498
2020-07-25;598;542;48;49.6494464944649;0.725694444444444;1499
2020-07-24;1613;1492;95;52.6233243967828;0.732742241925269;1500
2020-07-23;1579;1504;54;33.0039893617021;0.829252577319588;1501
2020-07-22;1535;1449;62;37.2311939268461;0.830789648307897;1502
2020-07-21;1791;1641;115;47.9920780012188;0.752424415288078;1503
2020-07-20;1820;1601;174;90.264834478451;0.615516257843697;1504
2020-07-19;520;490;24;40.8510204081633;0.793713163064833;1505
2020-07-18;656;595;55;52.6571428571429;0.750394944707741;1506
2020-07-17;1715;1583;102;44.1560328490209;0.761734997029115;1507
2020-07-16;1643;1544;73;42.9397668393782;0.766500622665006;1508
2020-07-15;1770;1619;123;51.5058678196418;0.754662004662005;1509
2020-07-14;1806;1682;100;56.4221165279429;0.740677966101695;1510
2020-07-13;1960;1734;173;94.4873125720877;0.577352472089314;1511
2020-07-12;594;480;107;105.677083333333;0.594306049822064;1512
2020-07-11;614;555;50;48.7009009009009;0.747884940778342;1513
2020-07-10;1706;1494;158;98.3232931726908;0.623714458560194;1514
2020-07-09;1598;1464;117;69.266393442623;0.68961038961039;1515
2020-07-08;1717;1498;176;118.793724966622;0.567191283292978;1516
2020-07-07;1739;1416;259;166.833333333333;0.478710462287105;1517
2020-07-06;1868;1411;375;308.916371367824;0.365964712578258;1518
2020-07-05;500;444;49;66.9572072072072;0.721074380165289;1519
2020-07-04;626;542;72;84.3284132841328;0.666666666666667;1520
2020-07-03;1556;1312;202;146.848323170732;0.516498316498316;1521
2020-07-02;1950;1669;229;112.937687237867;0.5968;1522
2020-07-01;601;560;34;42.9625;0.785714285714286;1523
2020-06-30;1792;1608;149;92.0;0.6516;1524
2020-06-29;2104;1686;328;216.0;0.4353;1525
2020-06-28;529;488;38;42.0;0.7789;1526
2020-06-27;639;583;44;49.0;0.7548;1527
2020-06-26;1602;1452;120;76.0;0.708;1528
2020-06-25;1913;1642;211;96.0;0.584;1529
2020-06-24;1804;1697;83;39.0;0.767;1530
2020-06-23;1781;1641;109;78.0;0.723;1531
2020-06-22;2142;1641;398;287.0;0.459;1532
2020-06-21;453;441;11;13.0;0.9126;1533
2020-06-20;558;495;52;61.0;0.73;1534
2020-06-19;1964;1550;345;180.0;0.5;1535
2020-06-18;2333;1728;495;307.0;0.3976;1536
2020-06-17;2138;1502;510;358.0;0.3102;1537
2020-06-16;2038;1680;282;170.0;0.501;1538
2020-06-15;2198;1600;461;299.0;0.3606;1539
2020-06-14;470;449;20;16.0;0.8996;1540
2020-06-13;654;603;38;24.0;0.8383;1541
2020-06-12;1855;1426;342;250.0;0.4477;1542
2020-06-11;1758;1530;187;96.0;0.5935;1543
2020-06-10;1760;1656;85;51.0;0.7586;1544
